tingkat setelah parent,parent,similarity
2,pengkhianatan,"[('kekejaman', 0.7779572010040283), ('hasutan', 0.7576593160629272), ('persekongkolan', 0.6955597996711731), ('fitnah', 0.6941540837287903), ('tindakannya', 0.6890478134155273), ('pembalasan', 0.6875293850898743), ('kekejamannya', 0.6736302375793457), ('provokasi', 0.6723411679267883), ('pembunuhan', 0.6714953780174255), ('kebrutalan', 0.6706342697143555)]"
3,protes,"[('demonstrasi', 0.793447732925415), ('boikot', 0.7361668944358826), ('penentangan', 0.68438720703125), ('kecaman', 0.6793701648712158), ('pemboikotan', 0.6756014227867126), ('ketidakpuasan', 0.6698666214942932), ('provokasi', 0.6689448952674866), ('pemogokan', 0.6689385175704956), ('penolakan', 0.6578032970428467), ('kerusuhan', 0.6490381360054016)]"
3,pemogokan,"[('demonstrasi', 0.7438275814056396), ('protes', 0.6689384579658508), ('mogok', 0.6457269787788391), ('kerusuhan', 0.6448402404785156), ('boikot', 0.639146089553833), ('penembakan', 0.6125553846359253), ('pembangkangan', 0.6099311709403992), ('pembantaian', 0.6061258912086487), ('bentrokan', 0.6029552221298218), ('penjarahan', 0.5996758341789246)]"
3,kerusuhan,"[('bentrokan', 0.732975959777832), ('kericuhan', 0.7310936450958252), ('pembantaian', 0.7304053902626038), ('demonstrasi', 0.6805012226104736), ('keributan', 0.6674850583076477), ('kepanikan', 0.6639015674591064), ('pemberontakan', 0.6628199815750122), ('insiden', 0.6556676030158997), ('protes', 0.6490380167961121), ('pergolakan', 0.6450833082199097)]"
3,boikot,"[('pemboikotan', 0.8113222718238831), ('protes', 0.7361668944358826), ('embargo', 0.6918632388114929), ('penentangan', 0.6865706443786621), ('pelarangan', 0.6594486236572266), ('demonstrasi', 0.6578859090805054), ('pemogokan', 0.639146089553833), ('pembajakan', 0.637561023235321), ('provokasi', 0.6151715517044067), ('penolakan', 0.6126655340194702)]"
3,unjuk,"[('berunjuk', 0.7534460425376892), ('pengunjuk', 0.6958400011062622), ('demonstrasi', 0.642197847366333), ('pemogokan', 0.5917274951934814), ('protes', 0.5804713368415833), ('tabula', 0.5379687547683716), ('penasarannya', 0.5305870771408081), ('kerusuhan', 0.517778754234314), ('malunya', 0.5159491300582886), ('bersalahnya', 0.5094814300537109)]"
3,aksi,"[('demonstrasi', 0.6421080827713013), ('aksinya', 0.5943784713745117), ('boikot', 0.5901685953140259), ('tindakan', 0.5697618126869202), ('pemogokan', 0.5621821284294128), ('protes', 0.5609323978424072), ('kekerasan', 0.5514772534370422), ('provokasi', 0.5467625260353088), ('polisionil', 0.5453224778175354), ('pengkhianatan', 0.540084183216095)]"
3,pawai,"[('parade', 0.714512825012207), ('prosesi', 0.6685219407081604), ('demonstrasi', 0.6369511485099792), ('karnaval', 0.6344780325889587), ('perayaan', 0.624026358127594), ('kirab', 0.5967769026756287), ('arakan', 0.573700487613678), ('upacara', 0.5705421566963196), ('kampanye', 0.555438756942749), ('defile', 0.5545929670333862)]"
3,pembantaian,"[('kerusuhan', 0.7304055094718933), ('penembakan', 0.7226998209953308), ('pembunuhan', 0.711746096611023), ('genosida', 0.6980328559875488), ('penyanderaan', 0.6882080435752869), ('penjarahan', 0.682580292224884), ('pengeboman', 0.6640844345092773), ('penggerebekan', 0.6482709646224976), ('pogrom', 0.6469404697418213), ('insiden', 0.6332533955574036)]"
3,penembakan,"[('penyanderaan', 0.7304391264915466), ('pembantaian', 0.7226997017860413), ('pengeboman', 0.7014217972755432), ('pembunuhan', 0.6888575553894043), ('pemboman', 0.6706002354621887), ('penggerebekan', 0.6579594016075134), ('perampokan', 0.6527761816978455), ('peledakan', 0.6475257277488708), ('insiden', 0.6415975689888), ('penculikan', 0.6341407895088196)]"
3,pemboikotan,"[('boikot', 0.8113223314285278), ('protes', 0.6756015419960022), ('penentangan', 0.6336101293563843), ('penentangannya', 0.6137079000473022), ('embargo', 0.6129832863807678), ('genosida', 0.605890154838562), ('penjarahan', 0.6044389009475708), ('pelarangan', 0.5984244346618652), ('provokasi', 0.5936805605888367), ('penyerangan', 0.5905308127403259)]"
3,pengejaran,"[('penyergapan', 0.7462873458862305), ('penyerangan', 0.7236070036888123), ('penyerbuan', 0.6876373291015625), ('aksinya', 0.6695347428321838), ('penggerebekan', 0.6498880982398987), ('serbuan', 0.6471123099327087), ('serangannya', 0.6406015753746033), ('pelarian', 0.6399789452552795), ('penghadangan', 0.6389227509498596), ('sergapan', 0.6359527111053467)]"
3,serangannya,"[('serangan', 0.7124907374382019), ('penyerangan', 0.7079248428344727), ('serbuan', 0.7039204835891724), ('perlawanannya', 0.6950240731239319), ('ofensif', 0.6545886397361755), ('invasinya', 0.6509653329849243), ('penyerbuan', 0.6454013586044312), ('invasi', 0.6437454223632812), ('pengejaran', 0.6406014561653137), ('aksinya', 0.6285977363586426)]"
3,tindakannya,"[('perbuatannya', 0.8216882944107056), ('kegagalannya', 0.7410358786582947), ('hasutan', 0.7139405012130737), ('kesalahannya', 0.7089282274246216), ('penolakannya', 0.7004843950271606), ('kejahatannya', 0.696529746055603), ('penghinaan', 0.696368396282196), ('pernyataannya', 0.6916394829750061), ('tindakan', 0.691371738910675), ('pengkhianatan', 0.6890479922294617)]"
3,perlawanannya,"[('penolakannya', 0.7099612951278687), ('serangannya', 0.6950241923332214), ('kritiknya', 0.6866068840026855), ('penentangan', 0.6820908784866333), ('penentangannya', 0.6799169182777405), ('kebenciannya', 0.6695069670677185), ('pembelaannya', 0.6649973392486572), ('perlawanan', 0.654107928276062), ('penaklukannya', 0.6526289582252502), ('dukungannya', 0.6519553065299988)]"
3,pertarungannya,"[('pertarungan', 0.7126808166503906), ('bertarung', 0.7069146037101746), ('pertempurannya', 0.7062516212463379), ('berduel', 0.676864743232727), ('duel', 0.6361051201820374), ('aksinya', 0.6089245080947876), ('bergulat', 0.608823835849762), ('petualangannya', 0.6043200492858887), ('perkelahian', 0.5966672301292419), ('latihannya', 0.5956588983535767)]"
3,keberaniannya,"[('keberhasilannya', 0.6916536688804626), ('prestasinya', 0.6827915906906128), ('keberanian', 0.681509792804718), ('kehebatannya', 0.6750543117523193), ('kegigihannya', 0.6647511124610901), ('kegagalannya', 0.6619563698768616), ('tindakannya', 0.6502206921577454), ('jasanya', 0.646958589553833), ('kejujurannya', 0.6387420296669006), ('dedikasinya', 0.6366580724716187)]"
3,kegagalannya,"[('tindakannya', 0.7410359382629395), ('kekalahannya', 0.7220331430435181), ('keberhasilannya', 0.7088422179222107), ('kesalahannya', 0.6988012194633484), ('kejahatannya', 0.6883991956710815), ('upayanya', 0.6812360286712646), ('kekecewaannya', 0.6776614189147949), ('penolakannya', 0.664810299873352), ('penderitaannya', 0.6623872518539429), ('keberaniannya', 0.6619564294815063)]"
3,perjuangannya,"[('perjuangan', 0.7258628010749817), ('upayanya', 0.7175263166427612), ('usahanya', 0.6723312139511108), ('kampanyenya', 0.6702039241790771), ('perlawanannya', 0.6136310696601868), ('aksinya', 0.6048889756202698), ('keberhasilannya', 0.5976092219352722), ('pengabdiannya', 0.5959840416908264), ('kiprahnya', 0.5927048325538635), ('kegagalannya', 0.5849037766456604)]"
3,keterlibatannya,"[('partisipasinya', 0.7224372625350952), ('keterlibatan', 0.7178093791007996), ('perannya', 0.6470845341682434), ('kegagalannya', 0.6394942998886108), ('kesuksesannya', 0.6174430251121521), ('tindakannya', 0.609781801700592), ('pidatonya', 0.6012455224990845), ('upayanya', 0.6008567810058594), ('aksinya', 0.5998936891555786), ('pemeranannya', 0.5976100564002991)]"
3,keberhasilannya,"[('prestasinya', 0.7962977886199951), ('kesuksesannya', 0.7887597680091858), ('kemenangannya', 0.7353193759918213), ('keberhasilan', 0.7278793454170227), ('pencapaiannya', 0.7155017256736755), ('kegagalannya', 0.7088423371315002), ('keberaniannya', 0.6916536688804626), ('dominasinya', 0.6891154646873474), ('upayanya', 0.6727718710899353), ('jasanya', 0.6592704653739929)]"
3,pemboikotan,"[('boikot', 0.8113223314285278), ('protes', 0.6756015419960022), ('penentangan', 0.6336101293563843), ('penentangannya', 0.6137079000473022), ('embargo', 0.6129832863807678), ('genosida', 0.605890154838562), ('penjarahan', 0.6044389009475708), ('pelarangan', 0.5984244346618652), ('provokasi', 0.5936805605888367), ('penyerangan', 0.5905308127403259)]"
3,protes,"[('demonstrasi', 0.793447732925415), ('boikot', 0.7361668944358826), ('penentangan', 0.68438720703125), ('kecaman', 0.6793701648712158), ('pemboikotan', 0.6756014227867126), ('ketidakpuasan', 0.6698666214942932), ('provokasi', 0.6689448952674866), ('pemogokan', 0.6689385175704956), ('penolakan', 0.6578032970428467), ('kerusuhan', 0.6490381360054016)]"
3,embargo,"[('boikot', 0.6918631792068481), ('pelarangan', 0.6728883981704712), ('monopoli', 0.6377025842666626), ('sanksi', 0.6220412254333496), ('pemboikotan', 0.6129832863807678), ('blokade', 0.5996222496032715), ('penyelundupan', 0.5927998423576355), ('intervensi', 0.5875675678253174), ('perompakan', 0.5853528380393982), ('pemerasan', 0.5713553428649902)]"
3,penentangan,"[('penolakan', 0.8161581158638), ('ketidaksetujuan', 0.7529255151748657), ('kecaman', 0.7479565739631653), ('ketidakpuasan', 0.7470560669898987), ('penentangannya', 0.7350162863731384), ('penolakannya', 0.723381519317627), ('penindasan', 0.7195488810539246), ('ketidaksukaan', 0.7175043821334839), ('oposisinya', 0.7063783407211304), ('pembelaannya', 0.7042405605316162)]"
3,pelarangan,"[('pembatasan', 0.7484078407287598), ('larangan', 0.701582670211792), ('embargo', 0.6728883385658264), ('boikot', 0.6594486832618713), ('pemberlakuan', 0.6530671715736389), ('penghapusan', 0.6515253782272339), ('penghentian', 0.6332823634147644), ('pencekalan', 0.6303686499595642), ('penolakan', 0.628483235836029), ('legalisasi', 0.6251530051231384)]"
3,demonstrasi,"[('protes', 0.7934477925300598), ('pemogokan', 0.7438275218009949), ('kerusuhan', 0.6805011630058289), ('boikot', 0.6578859090805054), ('unjuk', 0.642197847366333), ('aksi', 0.642108142375946), ('pawai', 0.6369510889053345), ('pembantaian', 0.5974276065826416), ('penembakan', 0.5971705317497253), ('pemboikotan', 0.5830284357070923)]"
3,pemogokan,"[('demonstrasi', 0.7438275814056396), ('protes', 0.6689384579658508), ('mogok', 0.6457269787788391), ('kerusuhan', 0.6448402404785156), ('boikot', 0.639146089553833), ('penembakan', 0.6125553846359253), ('pembangkangan', 0.6099311709403992), ('pembantaian', 0.6061258912086487), ('bentrokan', 0.6029552221298218), ('penjarahan', 0.5996758341789246)]"
3,pembajakan,"[('perompakan', 0.6860594749450684), ('penyanderaan', 0.6510788202285767), ('sabotase', 0.6388131976127625), ('boikot', 0.6375609636306763), ('intimidasi', 0.6144515872001648), ('terorisme', 0.6004657745361328), ('penipuan', 0.5999539494514465), ('penembakan', 0.5985899567604065), ('penyelundupan', 0.5940109491348267), ('pengeboman', 0.5927061438560486)]"
3,provokasi,"[('intimidasi', 0.6837177872657776), ('penghinaan', 0.6767168641090393), ('pengkhianatan', 0.6723411083221436), ('protes', 0.6689449548721313), ('kekejaman', 0.6525858044624329), ('kecurigaan', 0.6486032009124756), ('pemaksaan', 0.6450770497322083), ('fitnah', 0.6419389843940735), ('kebrutalan', 0.6417130827903748), ('penentangan', 0.6341515183448792)]"
3,penolakan,"[('penentangan', 0.8161581158638), ('ketidaksetujuan', 0.7394360899925232), ('penghinaan', 0.7270089983940125), ('keberatan', 0.72438645362854), ('penolakannya', 0.7018758654594421), ('ketidakpuasan', 0.6999906301498413), ('kecaman', 0.6985223293304443), ('ketidaksukaan', 0.6973770260810852), ('keprihatinan', 0.6736847162246704), ('kekecewaan', 0.6726804375648499)]"
3,perbuatan,"[('perbuatannya', 0.740704357624054), ('tindakan', 0.7390547394752502), ('keburukan', 0.7094976305961609), ('kebaikan', 0.6988779306411743), ('dosa', 0.6912320256233215), ('syirik', 0.6814842820167542), ('tindakannya', 0.6551601886749268), ('zina', 0.6526561975479126), ('kekejian', 0.641884446144104), ('perzinaan', 0.6385238170623779)]"
3,tindakannya,"[('perbuatannya', 0.8216882944107056), ('kegagalannya', 0.7410358786582947), ('hasutan', 0.7139405012130737), ('kesalahannya', 0.7089282274246216), ('penolakannya', 0.7004843950271606), ('kejahatannya', 0.696529746055603), ('penghinaan', 0.696368396282196), ('pernyataannya', 0.6916394829750061), ('tindakan', 0.691371738910675), ('pengkhianatan', 0.6890479922294617)]"
3,sikap,"[('sikapnya', 0.7560570240020752), ('perilakunya', 0.6976288557052612), ('perasaan', 0.6972453594207764), ('bersikap', 0.6826438903808594), ('tindakan', 0.6710721850395203), ('kelakuan', 0.6707662343978882), ('perilaku', 0.6705443263053894), ('kemauan', 0.663518488407135), ('pandangan', 0.6513837575912476), ('ketegasan', 0.6452493071556091)]"
3,penghinaan,"[('kebencian', 0.7337988615036011), ('penolakan', 0.7270090579986572), ('kekejaman', 0.7026403546333313), ('fitnah', 0.7011858820915222), ('tindakannya', 0.6963683366775513), ('penentangan', 0.6788846850395203), ('provokasi', 0.6767168641090393), ('hasutan', 0.6723182797431946), ('ketidakadilan', 0.6632705330848694), ('ketidaksukaan', 0.6630034446716309)]"
3,pelanggaran,"[('penuntutan', 0.6520203351974487), ('kejahatan', 0.6517055034637451), ('sanksi', 0.6350462436676025), ('tindakan', 0.6271412968635559), ('kelalaian', 0.6188371181488037), ('penyuapan', 0.6183781027793884), ('penyimpangan', 0.6180041432380676), ('penghinaan', 0.6159189343452454), ('pelanggar', 0.6075597405433655), ('penyelewengan', 0.6074577569961548)]"
3,upaya,"[('upayanya', 0.7222516536712646), ('usaha', 0.6379132270812988), ('tindakan', 0.6265771389007568), ('usahanya', 0.619587242603302), ('berupaya', 0.6036130785942078), ('langkah', 0.5978403687477112), ('inisiatif', 0.5793085098266602), ('ambisinya', 0.565262496471405), ('keberhasilan', 0.5645741820335388), ('berusaha', 0.5639970898628235)]"
3,pemaksaan,"[('intimidasi', 0.7648037075996399), ('pengabaian', 0.7213861346244812), ('pemerasan', 0.7125532031059265), ('perkosaan', 0.6845114827156067), ('penindasan', 0.6791183948516846), ('penyiksaan', 0.6790651082992554), ('aborsi', 0.6749920845031738), ('kekerasan', 0.6714295148849487), ('paksaan', 0.6702402830123901), ('pengucilan', 0.6601719856262207)]"
3,provokasi,"[('intimidasi', 0.6837177872657776), ('penghinaan', 0.6767168641090393), ('pengkhianatan', 0.6723411083221436), ('protes', 0.6689449548721313), ('kekejaman', 0.6525858044624329), ('kecurigaan', 0.6486032009124756), ('pemaksaan', 0.6450770497322083), ('fitnah', 0.6419389843940735), ('kebrutalan', 0.6417130827903748), ('penentangan', 0.6341515183448792)]"
3,kejahatan,"[('kriminal', 0.7204362154006958), ('kekerasan', 0.6740831732749939), ('terorisme', 0.6611036658287048), ('pelanggaran', 0.6517056226730347), ('kriminalitas', 0.648545503616333), ('ketidakadilan', 0.6485175490379333), ('penipuan', 0.6403814554214478), ('pemerkosaan', 0.6348280906677246), ('kekejaman', 0.633955717086792), ('penyiksaan', 0.6140637397766113)]"
3,ketidakpedulian,"[('ketidakadilan', 0.7091835737228394), ('ketidak', 0.6911610960960388), ('pengabaian', 0.6707025766372681), ('kebencian', 0.6633662581443787), ('prasangka', 0.6597445607185364), ('penindasan', 0.6578108668327332), ('penolakan', 0.6570611000061035), ('ketidaksukaan', 0.6554620862007141), ('kekejaman', 0.6478402614593506), ('penentangannya', 0.6422081589698792)]"
3,demonstrasi,"[('protes', 0.7934477925300598), ('pemogokan', 0.7438275218009949), ('kerusuhan', 0.6805011630058289), ('boikot', 0.6578859090805054), ('unjuk', 0.642197847366333), ('aksi', 0.642108142375946), ('pawai', 0.6369510889053345), ('pembantaian', 0.5974276065826416), ('penembakan', 0.5971705317497253), ('pemboikotan', 0.5830284357070923)]"
3,protes,"[('demonstrasi', 0.793447732925415), ('boikot', 0.7361668944358826), ('penentangan', 0.68438720703125), ('kecaman', 0.6793701648712158), ('pemboikotan', 0.6756014227867126), ('ketidakpuasan', 0.6698666214942932), ('provokasi', 0.6689448952674866), ('pemogokan', 0.6689385175704956), ('penolakan', 0.6578032970428467), ('kerusuhan', 0.6490381360054016)]"
3,mogok,"[('pemogokan', 0.6457270383834839), ('perampokan', 0.5356817245483398), ('aksi', 0.5204132199287415), ('demonstrasi', 0.5171291828155518), ('unjuk', 0.5036981105804443), ('desersi', 0.49706214666366577), ('sabotase', 0.4882250130176544), ('penembakan', 0.48224127292633057), ('deportasi', 0.48210152983665466), ('penggerebekan', 0.47410574555397034)]"
3,kerusuhan,"[('bentrokan', 0.732975959777832), ('kericuhan', 0.7310936450958252), ('pembantaian', 0.7304053902626038), ('demonstrasi', 0.6805012226104736), ('keributan', 0.6674850583076477), ('kepanikan', 0.6639015674591064), ('pemberontakan', 0.6628199815750122), ('insiden', 0.6556676030158997), ('protes', 0.6490380167961121), ('pergolakan', 0.6450833082199097)]"
3,boikot,"[('pemboikotan', 0.8113222718238831), ('protes', 0.7361668944358826), ('embargo', 0.6918632388114929), ('penentangan', 0.6865706443786621), ('pelarangan', 0.6594486236572266), ('demonstrasi', 0.6578859090805054), ('pemogokan', 0.639146089553833), ('pembajakan', 0.637561023235321), ('provokasi', 0.6151715517044067), ('penolakan', 0.6126655340194702)]"
3,penembakan,"[('penyanderaan', 0.7304391264915466), ('pembantaian', 0.7226997017860413), ('pengeboman', 0.7014217972755432), ('pembunuhan', 0.6888575553894043), ('pemboman', 0.6706002354621887), ('penggerebekan', 0.6579594016075134), ('perampokan', 0.6527761816978455), ('peledakan', 0.6475257277488708), ('insiden', 0.6415975689888), ('penculikan', 0.6341407895088196)]"
3,pembangkangan,"[('ketidakpatuhan', 0.6923970580101013), ('pembiaran', 0.6374982595443726), ('penindasan', 0.6356045603752136), ('pengkhianatan', 0.6288490891456604), ('provokasi', 0.6242181062698364), ('pemaksaan', 0.6231943368911743), ('penentangan', 0.6161825656890869), ('intervensi', 0.614251434803009), ('pemogokan', 0.6099311709403992), ('boikot', 0.5987439155578613)]"
3,pembantaian,"[('kerusuhan', 0.7304055094718933), ('penembakan', 0.7226998209953308), ('pembunuhan', 0.711746096611023), ('genosida', 0.6980328559875488), ('penyanderaan', 0.6882080435752869), ('penjarahan', 0.682580292224884), ('pengeboman', 0.6640844345092773), ('penggerebekan', 0.6482709646224976), ('pogrom', 0.6469404697418213), ('insiden', 0.6332533955574036)]"
3,bentrokan,"[('bentrok', 0.7797673344612122), ('kericuhan', 0.7390442490577698), ('kerusuhan', 0.7329759001731873), ('perkelahian', 0.7244421243667603), ('pertikaian', 0.72358238697052), ('perseteruan', 0.7220606207847595), ('keributan', 0.701678454875946), ('konfrontasi', 0.6982821822166443), ('percekcokan', 0.6916579008102417), ('pertengkaran', 0.6721394062042236)]"
3,penjarahan,"[('penghancuran', 0.7591238617897034), ('pengrusakan', 0.6865314841270447), ('pembantaian', 0.6825803518295288), ('penganiayaan', 0.6822633743286133), ('perampokan', 0.6762911677360535), ('penggerebekan', 0.6748414635658264), ('kekejaman', 0.6674659252166748), ('pengusiran', 0.6663585901260376), ('penindasan', 0.6626719236373901), ('perusakan', 0.6614970564842224)]"
3,demonstrasi,"[('protes', 0.7934477925300598), ('pemogokan', 0.7438275218009949), ('kerusuhan', 0.6805011630058289), ('boikot', 0.6578859090805054), ('unjuk', 0.642197847366333), ('aksi', 0.642108142375946), ('pawai', 0.6369510889053345), ('pembantaian', 0.5974276065826416), ('penembakan', 0.5971705317497253), ('pemboikotan', 0.5830284357070923)]"
3,boikot,"[('pemboikotan', 0.8113222718238831), ('protes', 0.7361668944358826), ('embargo', 0.6918632388114929), ('penentangan', 0.6865706443786621), ('pelarangan', 0.6594486236572266), ('demonstrasi', 0.6578859090805054), ('pemogokan', 0.639146089553833), ('pembajakan', 0.637561023235321), ('provokasi', 0.6151715517044067), ('penolakan', 0.6126655340194702)]"
3,penentangan,"[('penolakan', 0.8161581158638), ('ketidaksetujuan', 0.7529255151748657), ('kecaman', 0.7479565739631653), ('ketidakpuasan', 0.7470560669898987), ('penentangannya', 0.7350162863731384), ('penolakannya', 0.723381519317627), ('penindasan', 0.7195488810539246), ('ketidaksukaan', 0.7175043821334839), ('oposisinya', 0.7063783407211304), ('pembelaannya', 0.7042405605316162)]"
3,kecaman,"[('kritikan', 0.8224804997444153), ('kritik', 0.7613860368728638), ('penentangan', 0.7479566335678101), ('teguran', 0.7236798405647278), ('tentangan', 0.7023640275001526), ('penolakan', 0.6985222101211548), ('tanggapan', 0.6861856579780579), ('protes', 0.6793702244758606), ('bantahan', 0.6753085851669312), ('keluhan', 0.6680987477302551)]"
3,pemboikotan,"[('boikot', 0.8113223314285278), ('protes', 0.6756015419960022), ('penentangan', 0.6336101293563843), ('penentangannya', 0.6137079000473022), ('embargo', 0.6129832863807678), ('genosida', 0.605890154838562), ('penjarahan', 0.6044389009475708), ('pelarangan', 0.5984244346618652), ('provokasi', 0.5936805605888367), ('penyerangan', 0.5905308127403259)]"
3,ketidakpuasan,"[('kekecewaan', 0.8000692129135132), ('ketidaksenangan', 0.7872925996780396), ('kemarahan', 0.7707826495170593), ('ketidaksukaan', 0.7624620795249939), ('keresahan', 0.7494636178016663), ('penentangan', 0.7470561265945435), ('keprihatinan', 0.742978036403656), ('ketidak', 0.7325068116188049), ('kecurigaan', 0.7260563969612122), ('ketidaksetujuan', 0.7224958539009094)]"
3,provokasi,"[('intimidasi', 0.6837177872657776), ('penghinaan', 0.6767168641090393), ('pengkhianatan', 0.6723411083221436), ('protes', 0.6689449548721313), ('kekejaman', 0.6525858044624329), ('kecurigaan', 0.6486032009124756), ('pemaksaan', 0.6450770497322083), ('fitnah', 0.6419389843940735), ('kebrutalan', 0.6417130827903748), ('penentangan', 0.6341515183448792)]"
3,pemogokan,"[('demonstrasi', 0.7438275814056396), ('protes', 0.6689384579658508), ('mogok', 0.6457269787788391), ('kerusuhan', 0.6448402404785156), ('boikot', 0.639146089553833), ('penembakan', 0.6125553846359253), ('pembangkangan', 0.6099311709403992), ('pembantaian', 0.6061258912086487), ('bentrokan', 0.6029552221298218), ('penjarahan', 0.5996758341789246)]"
3,penolakan,"[('penentangan', 0.8161581158638), ('ketidaksetujuan', 0.7394360899925232), ('penghinaan', 0.7270089983940125), ('keberatan', 0.72438645362854), ('penolakannya', 0.7018758654594421), ('ketidakpuasan', 0.6999906301498413), ('kecaman', 0.6985223293304443), ('ketidaksukaan', 0.6973770260810852), ('keprihatinan', 0.6736847162246704), ('kekecewaan', 0.6726804375648499)]"
3,kerusuhan,"[('bentrokan', 0.732975959777832), ('kericuhan', 0.7310936450958252), ('pembantaian', 0.7304053902626038), ('demonstrasi', 0.6805012226104736), ('keributan', 0.6674850583076477), ('kepanikan', 0.6639015674591064), ('pemberontakan', 0.6628199815750122), ('insiden', 0.6556676030158997), ('protes', 0.6490380167961121), ('pergolakan', 0.6450833082199097)]"
3,intimidasi,"[('pemaksaan', 0.7648037075996399), ('pemerasan', 0.7392621040344238), ('penyiksaan', 0.7382861375808716), ('kekerasan', 0.712372362613678), ('penipuan', 0.7011247277259827), ('teror', 0.6975589990615845), ('perkosaan', 0.689903974533081), ('provokasi', 0.6837178468704224), ('pemukulan', 0.6786699891090393), ('represi', 0.6689473986625671)]"
3,pemerkosaan,"[('pelecehan', 0.7989924550056458), ('perkosaan', 0.7891415357589722), ('penyiksaan', 0.7389665842056274), ('penculikan', 0.7260031700134277), ('sodomi', 0.7092134356498718), ('pembunuhan', 0.705818235874176), ('mutilasi', 0.6910873651504517), ('kekerasan', 0.6810243725776672), ('intimidasi', 0.6687672734260559), ('pemukulan', 0.6651917099952698)]"
3,penyiksaan,"[('penahanan', 0.742695152759552), ('pemerkosaan', 0.7389666438102722), ('intimidasi', 0.7382861375808716), ('kekejaman', 0.7354074120521545), ('penganiayaan', 0.712319016456604), ('mutilasi', 0.6938840746879578), ('eksekusi', 0.6817963719367981), ('pemaksaan', 0.6790651082992554), ('kekerasan', 0.6784852743148804), ('pemerasan', 0.6749935150146484)]"
