title,date,description,source
"Kakek Bejat Perkosa Gadis Disabilitas di Palembang Ditangkap

","Senin, 07 Feb 2022 12:14 WIB

",wanita disabilitas inisial dn kakek pemerkosa wanita disabilitas tangkap kasat reskrim polrestabes palembang kompol tri wahyudi dikonfirmasi aksi bejat risat tri dilakukannya kamis siang kawasan ilir ilir barat ii palembang kondisi korban penyandang disabilitas menurutnya sengaja dimanfaatkan risat melampiaskan nafsu bejatnya korban bermain ditempat keluarganya tkp tempat kejadian perkara korban bertemu pelaku pelaku korban cacat mental disabilitas menyuruh korban membantu pelaku mengangkat kayu diiming imingi uang korban bersedia membantu korban membantu pelaku mengangkat kayu sambungnya pelaku menyuruh korban masuk rumah alasan pelaku uang korban dijanjikan korban masuk rumah pelaku langsung memaksa korban hubungan suami isteri pemerkosaan kejadian keluarga korban senang melaporkan polisi laporan menangkap pelaku perlawanan pelaku mengakui perbuatannya tri kakek diproses unit ppa polrestabes palembang meringkuk sel tahanan pelaku mengakui perbuatannya dijerat tindak pidana pemerkosaan tahan kakek kakek risat dijerat uu nomor pasal kuhp,www.detik.com
"3 Pemuda Luka Bacok Ngaku Dibegal di Priok, Begini Dugaan Polisi

","Jumat, 25 Feb 2022 13:02 WIB

",berinisial ap mda rk terluka akibat terkena sabetan senjata tajam kepala kuping ketiga pemuda mengaku pelapor kakak salah korban clara peristiwa jalan bugis kebon bawang tanjung priok jakarta utara rabu wib kejadian adiknya bernama ap bermain rumah temannya mda pasar kober jam memutuskan bubar pulang adik mengantar rk pulang tinggal swasembada rk berempat motor motor d bannya kempes mda motor d ap rk motor bertiga clara dihubungi clara jalan bugis ketiganya diserang sekelompok orang senjata tajam ketiga korban berusaha gerombolan langsung menghampiri membacok mda membawa motor motor jatuh ap rk dibacok jatuh bertiga berusaha lari berbeda arah sembunyi rumah warga d motor lolos penuturan clara ketiga korban mengalami luka bacok serius dilarikan rumah sakit diketuai ap luka kaki kanan kaki kiri kuping kiri menjalani operasi korban mda mengalami luka bacok kepala pinggul rk mengalami luka bacok kepala punggung konfirmasi terpisah kapolsek tanjung priok kompol ricky prenata vivaldy membenarkan kejadian pembacokan ricky menduga ketiga ketiganya dibacok tawuran sekelompok pemuda rame rame jalan rencana melintas si korban si pelaku menduga korban salah lawan ricky dihubungi jumat,www.detik.com
"Misteri Cakades Pamekasan Dibacok hingga Tewas di Pangkuan Istri

","Jumat, 04 Mar 2022 07:56 WIB

",calon kepala desa cakades pamekasan madura kapolres pamekasan akbp rogib trianto pembunuhan cakades pamekasan kejadian pembunuhan dikonfirmasi kamis miarto cakades korban kejadian membonceng istrinya sepeda motor kawasan desa ponjanan barat kecamatan batumarmar akibat luka bacokan miarto mengalami luka parah leher perutnya bersimbah darah tewas pangkuan istrinya nomor urut desa batu bintang kecamatan batu marmar pamekasan dipepet pikap dikenal dibunuh perjalanan pulang rumah mertuanya sepeda motor membonceng istrinya miarto berhenti pengendara pikap mobil langsung membacok cakades bertarung pilkades april pembacokan cakades batu bintang kecamatan batu marmar ditangani polres pamekasan,www.detik.com
"Penjelasan Pelapor Kasus Salah Tangkap Begal di Bekasi

","Kamis, 17 Feb 2022 16:45 WIB

",anggota putusan praperadilan diputus hakim tunggal pengadilan negeri cikarang nomor perkara pid pra pn ckr eksepsi hakim praperadilan menolak eksepsi termohon kepolisian sektor tambelang pokok perkara hakim menolak permohonan praperadilan pemohon membebankan biaya perkara pemohon nihil syahroji surat hak hakim tunggal praperadilan perkara dilaporkan komisi yudisial syahroji fauzy pengaduan kompolnas dikirim jasa pengiriman pakai pos indonesia diterima kompolnas agustus kompolnas membalas surat pengaduan surat nomor b b kompolnas perihal informasi penanganan saran keluhan masyarakat tanggal september pokok surat diberitahukan keluhan saudara diterima kompolnas tanggal agustus nomor reg res viii kompolnas tanggal agustus surat permohonan klarifikasi kapolda metro jaya sesuai surat ketua kompolnas nomor b a kompolnas tanggal september surat syahroji kompolnas klarifikasi polda metro jaya informasi kompolnas terkait pengaduannya tanggal september surat kompolnas poinnya menerangkan kompolnas klarifikasi polda metro permohonan klarifikasi kompolnas informasi kompolnas beber syahroji terkait aduan pengadu orang terkait penyitaan kendaraan roda surat penyitaan orang mengadu tanggal juli ditangkap alasan surat penangkapan bersamaan orang berjalan proses sidangnya pengadilan negeri cikarang ditangkap oknum anggota unit reskrim polsek tambelang oknum anggota unit jatanras polres metro bekasi terkait pengaduan bidang propam syahroji tahap pemeriksaan propam syahroji aduan diajukan orang ditangkap terdakwa propam tahap pemeriksaan kesimpulan melaporkan terkait dugaan kesalahan prosedural tersangka syahroji bukti cctv keempat terdakwa lokasi kejadian cctv saksi fakta pembegalan juli keempat tersangka tempat berbeda tkp cctv motor dijadikan barang bukti terekam cctv nggak,www.detik.com
"Pria yang Ditemukan Lemas di Semak-semak Bogor Diduga Dibegal Ojek

","Senin, 21 Feb 2022 15:38 WIB

",pria ditemukan tergeletak semak semak diduga korban info berdasarkan keterangan korban ojek ciawi dibegal tukang ojeknya kapolsek citeureup kompol eka chandra wijaya konfirmasi senin eka menyelidiki as korban begal kondisi korban lemas ingatan berkurang korban dibawa rsud cibinong diselidiki korban begal korban kondisi lemas diberitakan beredar video media sosial pria tergeletak lemas semak semak pria diduga korban begal kawasan hambalang citeureup kabupaten bogor jawa barat rampok,www.detik.com
"Penembakan di Exit Tol Bintaro Diungkap Polisi, Ini 8 Fakta Terkini

","Rabu, 08 Des 2021 11:38 WIB

",pesanggrahan jakarta selatan jumat menetapkan ipda os tersangka penembakan ipda os mengaku membantu pria berinisial melaporkan dibuntuti kendaraan sentul penembakan maut menyebabkan orang mengalami luka tembak meninggal dunia polisi terkait peristiwa jumpa pers mapolda metro jaya digelar selasa informasi simak berita kabid humas polda metro jaya kombes e zulpan peristiwa penembakan pembuntutan korban pria berinisial sentul bogor pria terancam akibat kendaraannya dipepet korban penembakan kendaraan ayla buntuti berpenumpang orang saudara menghentikan kendaraannya ipda os mengarahkan pria lokasi tempat dinasnya kantor pjr berdekatan exit tol bintaro kendaraan pria inisial ipda os kantornya ipda os mengeluarkan kali tembakan korban peristiwa ipda os mengeluarkan tembakan peringatan udara digubris korban tembakan peringatan perlawanan korban mencoba menabrak ipda os ipda os lakukan tembakan peringatan udara diindahkan serangan kendaraan berupaya menabrak ipda os berupaya membela penembakan terang zulpan ipda os mengaku tembakan korban tembakan udara tembakan menembak korban duanya kena tembakan jumpa pers kombes zulpan mengungkap alasan korban membuntuti pria berinisial o korban pembuntutan pejabat pemprov dki jakarta pelat nomor kendaraan menganggap pejabat pemprov dki pelat nomor belakangnya rfj zulpan korban beralasan liputan investigasi mobil menurunkan perempuan hotel menurunkan wanita hotel beralasan investigasi membuntuti imbuhnya kejadian korban selamat terkena tembakan korban selamat mengaku penyidik wartawan polda metro berkoordinasi pwi persatuan wartawan indonesia terkait pengakuan keterangan penyidik wartawan sebutkan medianya menyebut wartawan berkoordinasi pwi terkait keabsahan keanggotaan kombes zulpan pria berinisial laporan pengancaman laporan diselidiki kepolisian pendalaman pemerasan terungkap saudara dirugikan pembuntutan laporan pengancaman dalami zulpan polisi mendalami dugaan pemerasan korban pengakuan orang terkena tembakan alasan investigasi pemerasan pengakuan berhenti keterangan poltak pasaribu korban tewas penembakan anggota patroli jalan raya pjr ditlantas polda metro jaya ipda os exit tol bintaro istrinya listi boru silitonga buka suara terkait peristiwa mengaku cerita langsung pria menyopiri suaminya bernama charles m aruan korban penembakan dirawat rumah sakit nggak terima polisi membela orang poltak pasaribu dkk nggak senjatanya pembelaan doang polisinya si pelaku listi dihubungi cerita diterima listi suaminya beserta rekan rekan mobil membuntuti terkait pejabat membawa istri orang pejabat pejabat dki jakarta eksekutif poltak pasaribu dkk pembuntutan mobil berpelat rfj polisi polda metro jaya ipda os menyuruh menepi pinggir jalan tol menepi disangka sangka ipda os langsung melepas tembakan,www.detik.com
"Polisi Bongkar Sindikat Narkoba di Tanjungbalai, 3 Orang Ditangkap

","Minggu, 13 Feb 2022 16:17 WIB

",polisi membongkar diamankan to target operasi operasi antik nama bersangkutan polda to penangkapan merta sindikat narkoba kapolres tanjungbalai akbp triyadi keterangan pers minggu ketiga tersangka diamankan warga tanjungbalai rikardo sianipar alias kardo adlinsyah alias deden hendra toto alias toto nama residivis narkoba to triyadi melanjutkan penangkapan ketiganya ditangkapnya pria diduga pengedar sabu kardo deden pelaku kardo menyembunyikan rapi sabu gram selokan kamar mandi kamar rumahnya ditemukan polisi polisi menemukan bungkus plastik klip berisi gram saku celana tersangka deden polisi membawa ponsel deden berbunyi toto menelepon panggilan diangkat didengar polisi toto sisa uang diduga hasil penjualan sabu polisi memancing pertemuan toto namanya to narkoba polres toto diringkus berupaya melarikan rumah toto polisi menyita ponsel uang tunai rp hp amankan situ kembangkan pembicaraan barang bukti uang dibilang uang diambil polisi ambil berita acara penyitaan ajukan izin sita pengadilan triyadi,www.detik.com
"Detik-detik Bumil di Bekasi Dibegal, Diacungi Celurit, Didorong hingga Jatuh

","Rabu, 09 Mar 2022 14:49 WIB

",berinisial s korban begal sadis bekasi pria membawa senjata tajam sajam peristiwa jalan wr supratman kecamatan mustika jaya kota bekasi s menceritakan kejadian menimpanya selasa wib pergi kerja rumah sakit hermina bekasi mengendarai sepeda motor posisi berangkat kerja pelaku begal memepet motor korban mengambil kunci motor korban terhenti pelaku pas lihat gantungan kunci motor dibawa bonceng motor mepet posisi motor langsung mati motor langsung dorong motor roboh terlempar pinggir jalan motor ketiga bonceng motor kejadian warga berteriak kejauhan pelaku langsung kabur cepat korban melaporkan kejadian kepolisian s kehilangan unit motor dibawa kabur pelaku iya laporan hilang motor honda beat s puji tuhan dede bayi sehat kemarin kontrol dikasih istirahat s s kondisinya sehat korban terjatuh tanah sisa air hujan puji tuhan luka,www.detik.com
"Dituding Langgar UU ITE, Warga Sukabumi Diperas 'Polisi'

","Senin, 30 Agu 2021 17:17 WIB

",pria ditangkap polisi gegara memeras warga kampung padaasih kabupaten sukabumi modus pelaku mengaku polisi aksi pemerasan dipicu unggahan media sosial korban dianggap menyinggung salah pelaku pelaku terlibat diringkus polisi korban menulis status media sosial miliknya unggahan korban dianggap menyinggung pelaku pelaku korban teman temannya orang diduga mengaku anggota kepolisian kapolres sukabumi kota akbp sy zainal abidin senin pelaku interogasi penggeledahan pasal uu ite beserta ancaman hukumannya korban korban dituding melanggar uu ite ketakutan tindakan pelaku kawanan pemeras menerima uang rp juta korban korban melaporkan kejadian menimpanya polisi pelaku uang korban rp juta lantaran saksi korban sanggup cekcok korban menyanggupi rp juta transfer rekening bank pelaku hs hs membagikannya uang zainal isi unggahan korban medsos dipermasalahkan pelaku isinya zainal rinci polisi bergerak menerima laporan korban pelaku inisial hp am hr a s polisi memburu pelaku inisial d barang bukti berhasil diamankan unit mobil,www.detik.com
"Satpom Lanud Suwondo Medan Tangkap 2 Pencuri Pagar Pengaman Perimeter

","Kamis, 20 Jan 2022 08:52 WIB

",satuan polisi militer satpom lanud suwondo swo medan menangkap orang diduga sehari selasa anggota intel sathanlan satpom lanud swo patroli memergoki orang pencurian memotong besi pagar parimeter runway lanud swo keterangan tertulis dispenau kamis pelaku kabur ditangkap melompat sungai ditangkap koordinasi ditangkap lari diperingatkan anggota intel kabur melompat sungai berbatasan daerah gang padang medan koordinasi informasi ketua lingkungan vii tim hanlan lanud swo berhasil menangkap orang diduga pelaku pencurian saudara ch fi kawasan kelurahan titi rantai medan dispenau diamankan menjalani proses penyidikan dilimpahkan kepolisian diamankan menjalani proses penyidikan kantor satpom lanud swo medan berkas penyidikan selesai kasusnya dilimpahkan kepolisian,www.detik.com
"Pengusaha Jakarta Otaki Begal di Makassar karena Sakit Hati

","Minggu, 29 Agu 2021 19:56 WIB

",pengusaha jakarta perempuan berinisial na ditangkap otak pelaku sakit hati korban kasubnit jatanras polrestabes makassar ipda nasrullah dihubungi minggu penangkapan na unit jatanras polrestabes makassar dibantu resmob jakarta barat hotel kawasan jakarta membekuk pengusaha anggota menangkap orang staf wanita membantu pelaku melancarkan aksi interogasi pelaku mengenal korban permasalahan kepolisian interogasi pelaku korban kenal nasrullah arman sopir taksi online makassar sulsel korban penyekapan orang disekap korban dibawa pelaku gorontalo dibuang mobil barang barangnya dirampas pelaku ya berdasarkan laporan masyarakat makassar penculikan pencurian mobil barang bawa kanit jatanras polrestabes makassar iptu afhi abrianto jumat korban makassar keluarga korban video viral media sosial warga memviralkan korban ditemukan bukit gorontalo ditemukan kondisi korban luka lebam tangan terikat korban langsung dipanggil polisi diambil keterangannya keterangan korban dipesan mengenalnya mengancam korban senjata tajam kronologisnya korban ojek online dimana dipesan offline kenal orang pesan dijemput rumahnya diajak membeli cctv memakan sop saudara salah restaurant makassar toko korban diancam membawa badik diancam pundaknya menghadirkan mobil dibilang digelapkan korban afhi,www.detik.com
"Ulasan Belanja Militer Prabowo yang Disinggung Jokowi

","Senin, 13 Jul 2020 06:45 WIB

",belanja kementerian lembaga sorotan presiden joko widodo jokowi waktu jokowi menyinggung menteri pertahanan menhan prabowo subianto membeli produk negeri contohnya urusan berkaitan data amunisi periode januari mei us juta januari mei us juta impor januari mei dibanding periode mengalami kenaikan nilai kemenhan dirgantara indonesia beli pindad beli pal bayar ya cash cash cash apbn anggaran pendapatan belanja negara beli produk negeri menhan jokowi dilansir laman presiden ri rabu,www.detik.com
"Emak-emak Demo Rumah Diduga Bandar Narkoba di Madina, Polisi Janji Telusuri

","Rabu, 05 Jan 2022 22:38 WIB

",emak emak pengajian desa tabuyung kecamatan muara batang gadis harapan laporan bukti terduga surat pernyataan kapolres madina akbp muhammad reza cas dikonfirmasi rabu reza polisi bertindak bukti reza berjanji perhatian keresahan pengajian perintahkan kasat narkoba kapolsek mbg muara batang gadis atensi berdasarkan informasi dihimpun puluhan pengajian demo rumah diduga bandar anak suami korban penyalahgunaan narkoba sisi polisi dianggap peredaran kampung rusak candu barang dijual warga tabuyung novi hasibuan aksi pengajian orang terduga bandar surat pernyataan berisi kesanggupan terduga bandar narkoba menjual memiliki memegang narkoba desa tabuyung dilanggar didenda rp juta diusir desa tabayung jaminan dituliskan terduga rela rumah harta bendanya disita masyarakat kelak denda dibayarkan penandatanganan surat pernyataan kantor desa tabuyung senin kemarin disaksikan aparat desa kapolsek muara batang gadis akp sostro efendi,www.detik.com
"Polisi Ungkap Detik-detik Penangkapan Wanita Dalang Pembunuhan Chef Fiky

","Senin, 14 Feb 2022 21:21 WIB

",wanita bernama kasat reskrim polres jaksel akbp ridwan soplanit lelih ditangkap lokasi terpisah myl dr lelih ditangkap jalan daan mogot jakarta barat mengendarai mobil daihatsu terios lm diamankan resmob polda terpisah pelakunya ridwan dihubungi ridwan kabur sembunyi eksekutor ditangkap polisi pelarian lelih sia sia keburu diciduk polisi jalan lelih eksekutor ditetapkan tersangka ketiganya dijerat pasal pembunuhan berencana,www.detik.com
"Evakuasi 8 Karyawan PTT Tewas Diserang KKB Papua Terkendala Transportasi

","Jumat, 04 Mar 2022 10:50 WIB

",mohon bersabar ya mas evakuasi terkendala transportasi dandim puncak jaya letkol inf denny salurerung konfirmasi jumat denny koordinasi proses evakuasi helikopter koordinasi akses pakai helikopter denny denny bersabar aparat tni kepolisian berupaya mengevakuasi korban diberitakan karyawan palaparing timur telematika ptt diserang kampung kago distrik ilaga kabupaten puncak rabu wit korban diserang memperbaiki tower base transceiver station bts telkomsel tni mengungkap kkb dalang penyerangan korban tewas diidentifikasi orang akibat penyerangan orang karyawan ptt meninggal dunia kapendam xvii cenderawasih kolonel inf aqsha erlangga keterangannya kamis aqsha informasi kali dilaporkan salah rekan korban selamat bernama ali ali rekan rekanya tewas menunggu dievakuasi lokasi,www.detik.com
"Curanmor di Pasuruan Merajalela, Pelaku Butuh 5 Detik Bawa Kabur Motor

","Selasa, 01 Feb 2022 19:12 WIB

",aksi rekaman cctv pelaku pelaku beraksi minimarket jalan panglima sudirman purworejo kota pasuruan aksi aksi curamnor pelaku membagi tugas eksekutor pelaku bertindak joki aksinya pelaku membutuhkan menggondol motor merusak kunci rumah kanit reskrim polsek purworejo akp agung sujatmiko aksi curanmor minggu wib motor dicuri jenis matik motor beat dicuri terang agung selasa pencurian motor keempat kalinya pencurian motor wilayah hukum polres pasuruan kota januari aksi,www.detik.com
"2 Tahun Berlalu, Pembunuh Anjanii Bee Masih Berkeliaran Bebas

","Sabtu, 05 Mar 2022 09:31 WIB

",nanay berlyn korban pembunuhan mayatnya dibuang pelaku lokasi penemuan jejak pelaku pembunuhan sadis korban misterius nanay berlyn peristiwa persis lembang kabupaten bandung barat maret publik digegerkan ditemukannya sesosok mayat perempuan terbungkus kain seprai plastik hitam selokan hotel jalan raya lembang mayat memiliki ciri tato gambar burung hantu tubuhnya polisi berhasil mengidentifikasi korban bernama intan marwah sofiyah alias anjanii bee polisi korban pembunuhan wanita warga kampung karajan desa karang hegar kecamatan pabuaran kabupaten subang tewas mengenaskan luka sayatan leher lebam wajah genap pembunuhan sadis diungkap kepolisian akbp m yoris maulana yusuf marzuki menjabat kapolres cimahi menyebut pelaku pembunuhan diduga orang pelaku terlatih alasannya pembunuhan rapi menyamarkan jejak pelaku dugaan orang terorganisir peran peran berbeda pelaku mengeksekusi membuang korban lakukan upaya mengungkap yoris wartawan upaya yoris menerjunkan tim memeriksa saksi mata jangka waktu pekan sopir taksi online mengantar korban hotel bandung bertemu pria orang periksa mengerucut coba patahkan alibi teman pacar keluarganya periksa yoris polisi langsung mengecek daftar tamu menginap anjanii bee bertemu sosok pria misterius sang sopir taksi online pengembangan membuahkan hasil cek kamar hotel periksa daftar tamu menginap mengarah terduga lelaki kejar yoris november kerja keras polisi mengungkap menemui titik terang yoris kurangnya alat bukti saksi mata pembunuhan buntu mengarah pelaku pembuangan pembunuhan korban kekurangan saksi cctv lokasi pembuangan mayat yoris genap pelaku pembunuhan sadis intan marwah sofiyah misterius berkeliaran bebas,www.detik.com
"Remaja Putri Diduga Diperkosa Polisi Perwira Polda Sulsel Ngaku Diancam

","Senin, 28 Feb 2022 21:29 WIB

",penyebabnya melapor pengancaman adekku istriku istri akbp m kerja pengadilan ketuk palu hakim ai ancaman korban diduga budak seks oktober februari korban memberanikan buka suara tantenya kalimantan kalimantan kabar langsung takut ai tantenya tantenya ai korban smp pembantu rumah akbp m september terduga korban akbp m tinggal perumahan perumahan akbp m berusaha mengajak korban berhubungan badan korban menolak oktober akbp m diduga memperkosa korban diklaim rutin memperkosa korban februari setubuhi perkosa malam sabtu jumat kapolda memerintahkan kabid propam penyelidikan pemeriksaan irjen nana sudjana dihubungi informasi tindak sesuai aturan berlaku nana nana menerima laporan resmi korban kendati propam polda sulsel turun tangan penyelidikan tandanya propam profesional proporsional penyelidikan pastikan irjen nana penyidik profesional penyelidikan memeriksa keterangan korban terduga pelaku arahnya cek keterangan saksi saksi imbuhnya,www.detik.com
