title,date,description,source
"Indonesia Disebut Butuh Lebih Banyak Insinyur, Kenapa?

","Rabu, 25 Agu 2021 07:36 WIB

",insinyur tanggungjawab menyelesaikan dunia ketua persatuan insinyur indonesia pii heru dewanto menyebut kesepakatan world federation of engineering organizations wfeo organisasi tingkat internasional mewadahi insinyur world federation of engineering organizations sepakat insinyur menyelesaikan dunia menyelamatkan bumi teknologi teknologi produk insinyur heru dewanto selasa 24 8 2021 heru dewanto pemaparannya perkembangan teknologi menyongsong revolusi industri 5 0 peranan insinyur ketua pii revolusi dibutuhkan praktis cakap bidang engineering science biomedical engineering nano teknologi kecerdasaan buatan berdasarkan data bank dunia talent gap indonesia terbesar bidang hospitality and tourism infrastructure development sustainable engineering sustainable management of natural commodities manufacturing modern agriculture pendidikan delapan tema nya berkaitan insinyur an gap selisih mengganggu pertumbuhan indonesia wajar broken chain ketidakselarasan kompetensi diajarkan kampus kebutuhan dunia kerja acara dihadiri menko perekonomian airlangga hartarto heru dewanto penyelarasan kebutuhan duia kerja kompetensi dimiliki insinyur standarisasi lulusan fakultas teknik bersaing dunia kerja memiliki puluh ribu insinyur profesional disetarakan insinyur dunia tahunnya ratus ribu lulusan fakultas teknik ratus ribu lulusan sarjana teknik indonesia puluh ribu memiliki kompetensi pii keberadaannya diamanatkan undang undang sekedar organisasi profesi heru dewanto berperan aktif mendorong standarisasi lulusan fakultas teknik standarisasi nasional standarisasi internasional politeknik indonesia badan pii wakil rektor bidang pendidikan pengajaran kemahasiswaan ugm djagal wiseso marseno acara dunia kampus berubah mengantisipasi ugm fakultas teknik ugm dunia engineering lihat china dengar china membangun rumah sakit membangun jembatan antisipasi terangnya,www.detik.com
"Alasan Jokowi Masih Kekeh Target Ekonomi 7% Meski Corona Menggila

","Senin, 05 Jul 2021 18:30 WIB

",meragukan presiden joko widodo jokowi ekonomi kuartal ii 2021 tumbuh 7 diakui menteri keuangan sri mulyani indrawati mengikuti sidang kabinet paripurna topik realisasi semester i prognosis semester ii pelaksanaan apbn 2021 semester perekonomian pemulihan kuartal i pertumbuhan waktu 0 7 terakselerasi kuartal dilansir akun youtube sekretariat presiden senin 5 7 2021 sri mulyani 6 bulanan semester i 2021 pemerintah ekonomi tumbuh 3 1 3 3 kuartal i 2021 pertumbuhan ekonomi 0 7 pertumbuhan ekonomi kuartal ii 2021 tumbuh 7 kuartal memproyeksikan pertumbuhan ekonomi 7 realisasi semester 1 3 1 3 3 terangnya terkait kebijakan pengetatan pemerintah langkah langkah pengetatan dampak outlook perekonomian kuartal ketiga kuartal keempat semester ii pemerintah proyeksi terbaik terburuk imbas ppkm darurat proyeksi tergantung keberhasilan menekan penyebaran covid 19 semester ii tergantung kondisi covid 19 hadapi kenaikan covid 19 pengetatan skenario moderatnya asumsi juli peningkatan covid 19 dikendalikan aktivitas masyarakat normal pengetatan berkurang menurutnya ekonomi tumbuh 5 juli dikendalikan agustus aktivitas normal restriksinya dikurangi ekonomi tumbuh kondisi pertumbuhan 4 mendekati 5 covid 19 pengetatan aktivitas diperpanjang pertumbuhan ekonomi kuartal iii 2021 4 waspadai kecepatan imunitas dimunculkan masyarakat vaksinasi syarat pelaksanaan protokol kesehatan kondisi covid dikendalikan pemulihan ekonomi dipertahankan,www.detik.com
"Produksi Sepatu Wanita Mulai Bangkit di Tengah Pandemi

","Selasa, 22 Feb 2022 15:30 WIB

",setahun produksi sepatu wanita depok bangkit pandemi covid 19 pesanan sepatu berjalan kota pekerja menyelesaikan pesanan sepatu wanita ob shoes kecamatan bojongsari kota depok jawa barat selasa 22 2 2022 setahun 2021 pesanan diterima meningkat 40 produksi sepatu wanita sepatu dikirim jakarta makassar jawa bali pengerjaan sepatu bermerek ob shoes menjalankan sesuai pesanan produsen sepatu tumpukan alas sepatu dipasang pekerja pengepakan sepatu sandal wanita dijual sepatu wanita dijual seharga rp 140 ribu rp 190 ribu pasang dilansir situs kemenkeu menko perekonomian airlangga hartarto meneruskan pemulihan ekonomi pemerintah mengalokasikan rp 455 62 triliun anggaran program penanganan covid pemulihan ekonomi nasional pc pen 2022 pemerintah restrukturisasi kredit mengurangi beban debitur kebijakan wujud keberpihakan dukungan sektor umkm terdampak pandemi subsidi bunga kur 3 persen 30 juni 2022 pemerintah meningkatkan plafon kur 2022 ditetapkan rp 373 17 triliun meningkat 30 persen,www.detik.com
"Impor Turun Tajam, Neraca Dagang RI Surplus US$ 3,6 Miliar

","Senin, 16 Nov 2020 11:35 WIB

",badan pusat statistik deputi bidang statistik distribusi jasa setianto konferensi pers senin 16 11 2020 ekspor oktober 2020 tercatat turun 3 29 year on year yoy impor oktober 2020 tercatat turun 26 9 yoy perkembangan impor oktober 2020 mencapai us 10 78 miliar turun 6 79 dibandingkan september 2020 setianto periode year to date januari oktober 2020 neraca dagang indonesia tercatat surplus us 17 07 miliar periode 2019 neraca dagang indonesia defisit us 2 miliar neraca dagang indonesia 2020 januari 2020 defisit us 870 juta februari 2020 surplus us 2 34 miliar maret 2020 surplus us s 743 juta april 2020 defisit us 350 juta mei 2020 surplus us 2 1 miliar juni 2020 surplus us 1 27 miliar juli 2020 surplus us 3 26 miliar agustus 2020 surplus us 2 33 miliar september 2020 surplus us 2 44 miliar oktober 2020 surplus us 3 61 miliar,www.detik.com
"120 Ton Produk Halal RI Terbang ke AS hingga Arab, Nilainya US$ 4 Juta

","Senin, 04 Okt 2021 18:20 WIB

",produk umkm halal indonesia diekspor mancanegara total komoditas diekspor mencapai 120 ton nilai us 4 juta dilepas area kargo bandara soekarno hatta komoditas diekspor produkumkm 90 nya makanan halal makanan halal saji gado gado kue sambal ekspor kali dikirim negara amerika serikat kanada australia saudi arabia ekspor 3 ton produk umkm halal 2021 goorita com mengekspor 120 ton nilai 4 juta dolar as ceo goorita yuwono wicaksono keterangannya senin 4 10 2021 pasarnya diaspora warga negara lokal negeri konsumsi produk indonesia staf khusus wapres lukmanul hakim wakil presiden kh ma ruf amin refocusing peningkatan ekspor indonesia produk umkm produk halal ekspor bidang pangan 17 persen nilai rp 483 triliun tumbuh lukman lukman ekspor umkm produk halal memiliki potensi dampak ekonomi umkm mencapai 64 juta usaha mempekerjakan 127 juta orang ekonomi indonesia tergantung gerak langkah umkm umkm kolaps ekonomi indonesia kolaps urainya ketua kadin dki jakarta diana dewi mengapresiasi langkah staf khusus wapres mendukung ekspor umkm produk halal platform digital ekspor anggota kadin 90 persen umkm berkolaborasi mendorong ekspor umkm diana dewi otoritas bandara yufridan gandoz mendukung ekspor produk halal umkm menyebut peningkatan ekspor sektor makanan meningkat pandemi purnomo bea cukai soekarno hatta kanwil bea cukai banten mendorong ekspor umkm edukasi sosialisasi bimbingan ekspor ceo dhl indonesia rocky pesik ekspor umkm produk halal momentum kebangkitan produk halal indonesia negeri mudah mencari produk makanan indonesia orang indonesia indonesia,www.detik.com
"Kolaborasi KADIN Jatim-BNI Xpora Dorong Kinerja Ekspor UMKM Jatim

","Selasa, 28 Des 2021 09:51 WIB

",kinerja ekspor provinsi jawa timur mencuat 2021 berdasarkan data badan pusat statistik bps nilai ekspor provinsi jawa timur november 2021 mencapai us 2 18 35 25 year on year stakeholder terkait kian gencar mendorong aktivitas ekspor pelaku usaha jawa timur salah satunya kadin jawa timur bni xpora berkolaborasi membantu umkm meningkatkan ekspornya wakil ketua kadin jawa timur bidang promosi perdagangan internasional thomi kaihatu bni xpora hadir membantu memecah hambatan hambatan ditemui pengusaha jatim kegiatan ekspor kadin jawa timur 3 menandatangani mou bni xpora wilayah kanwil bni surabaya kanwil bni malang kolaborasi menciptakan solusi kesulitan ditemui umkm pendanaannya bni xpora tampil post shipment pre shipment transaksi pelatihan umkm godok kadin bi inkubasi khusus thomi webinar umkm bni jawa timur senin 27 12 2021 thomi kadin bni xpora mencari solusi sistematis ekosistem ekspor jawa timur terbangun harapannya pelaku usaha jawa timur menembus pasar global waktu latar umkm sdm nya berbeda beda jutaan tangani jatim 6 4 juta umkm membidik market pembiyaan production management tata ulang insight lakukan kadin jawa timur berkolaborasi bni xpora bi deengan pemprov jatim stakeholder thomi direktur bisnis umkm bni muhammad iqbal bni xpora value preposition diangkat bni membawa pelaku usaha ri masuk perdagangan global go productive go digital go global value preposition fitur fitur lengkap kolaborasi bni xpora orchestrator mempertemukan penjual pembeli umkm memenangkan pasar global bni menjamin validitas buyer mengoptimalkan kantor cabang negeri kcln fasilitasi ekspor urai iqbal direktur deputi kepala perwakilan bi provinsi jawa timur harmanta bi jatim mendukung penuh upaya peningkatkan kinerja ekspor umkm stakeholder bni bi jatim aktif memfasilitasi umkm membuka akses perdagangan negeri regulator kali memfasilitasi kegiatan kegiatan pameran negeri situasi pandemi terhenti event event negeri jalan sampel umkm kirim negara mitra brunei darussalam singapura harmanta bi jatim menggelar business matching melibatkan diaspora negara memanfaatkan diaspora kemarin catat promosi perdagangan negara brunei australia inggris singapura harmanta,www.detik.com
"Ekonomi Indonesia Kuartal II-2021 Tumbuh 7,07%

","Kamis, 05 Agu 2021 11:24 WIB

",badan pusat statistik bps mengumumkan pertumbuhan ekonomi kuartal ii 2021 7 07 ekonomi indonesia tumbuh melesat dibanding kuartal i 2021 kuartal ii 2021 perekonomian indonesia besaran pdb dasar harga berlaku mencapai rp 4 175 8 triliun nilai berdasarkan harga konstan pdb q2 2021 rp 2 772 8 triliun dihitung pertumbuhan q2 2021 resesi kondisi pertumbuhan ekonomi minus kuartal pertumbuhan ekonomi minus dialami indonesia kuartal ii 2020 minus 5 32 kontraksi pertumbuhan ekonomi berlanjut kuartal iii 2020 minus 3 49 minus 2 19 kuartal iv 2020 2020 pertumbuhan ekonomi indonesia tercatat minus 2 07 kuartal i 2021 ekonomi indonesia tercatat minus level 0 74 presiden joko widodo jokowi berkali kali pertumbuhan ekonomi indonesia level positif 7 kuartal ii 2021 kuartal i minus 0 74 optimis kuartal kuartal minus 0 74 optimis kuartal tumbuh insyaallah 7 papar jokowi sambutan pembukaan munas kadin viii rabu 30 6 jokowi menteri keuangan sri mulyani indrawati optimistis pertumbuhan ekonomi kuartal ii 2021 mencapai 7 perbaikan ekonomi april pertengahan juni ekonom permata bank josua pardede pertumbuhan ekonomi kuartal ii berkisar 6 37,www.detik.com
"Rp 5,8 M Dana UMKM di Blitar Balik ke Negara Karena Tak Diambil Penerima

","Jumat, 14 Jan 2022 17:48 WIB

",dana bantuan produktif usaha mikro bpum rp 5 8 miliar dikembalikan pemkab blitar kas negara bantuan pandemi corona diambil berhak menerimanya pemerintah kementerian koperasi ukm menggelontorkan bantuan permodalan pandemi pelaku ukm pendaftaran bpum dinas koperasi kabupaten kota bank pelat merah mengucurkan kredit usaha bunga rendah kabupaten blitar pengajuan bpum 2020 20 242 skemenkop ddedangkan pengajuan 2021 10 817 pengajuan 2020 2021 total 31 059 pelaku ukm mengajukan bpum angka diverifikasi validasi 27 357 pelaku ukm sk data sk kementerian koperasi ukm blitar raya 35 669 pelaku ukm berhasil lolos verifikasi validasi bpum 2021 pelaku bpum rp 1 2 juta sayangnya bantuan tersalurkan 30 828 pelaku ukm 4 851 pelaku ukm mengambilnya tersalurkan dana bantuan dikembalikan kas negara hitung orang rp 1 2 juta kali 4 851 ya rp 5 8 miliar dana bantuan dikembalikan kas negara kepala dinas koperasi usaha mikro kabupaten blitar khusna lindarti jumat 14 1 2021 data bank bri 24 974 penerima bpum 20 754 mengambil pencairan bpum sisanya 4 000 16 penerima mengambil bantuan data bank bni 10 693 sasaran terdata 15 desember 1309 penerima 0 12 penerima mengambil khusna menyayangkan pelaku ukm mengambil dana bantuan pelaku ukm membutuhkan dana permodalan lolos proses verifikasi validasi pelaku ukm kredit usaha rakyat kur berdasarkan survei mengambil bpum meninggal ktp sesuai memanfaatkan kur paham prosedur pencairannya proses penyaluran bpum langsung nomor rekening penerima bantuan pencairannya penerima bank penyalur mengisi formulir pengambilan bank pemerintah penyalur bpum bri bni khusna mengaku oktober berkirim surat kepala desa dilampiri daftar warganya mengambil bpum 2021 bpum diambil desember diambil dikembalikan kas negara masyarakat menganggap masuk rekening ngapain bank eman bantuan dikembalikan kas negara diambil imbau namanya masuk daftar penerima bantuan mencari informasi prosedur pencairannya pungkasnya,www.detik.com
"3 Fakta di Balik Kesalnya Mendag dengan Filipina

","Kamis, 28 Jan 2021 18:30 WIB

",menteri perdagangan mendag filipina mengeluarkan kebijakan safeguard bea masuk tindakan pengamanan perdagangan bmtps safeguard upaya melindungi produk lokal serbuan impor produk dinilai mengancam kelangsungan industri negeri indonesia menjual mobil filipina senilai us 1 5 miliar setara rp 21 1 triliun kurs rp 14 116 us industri berteknologi dijahilin diganggu contoh kesal gitu ya menjual us 1 5 miliar mobil filipina filipina menetapkan safeguard industri filipina mobil mgn summit 2021 economic recovery kemarin rabu 27 1 2021 sederhananya negara impor dibandingkan ekspor neraca perdagangannya defisit filipina berupaya membendung produk mobil indonesia lihat kasat mata ketakutan balance of trade mengganggu current account deficit mencoba mengeluarkan kebijakan safeguard papar lutfi mantan duta indonesia amerika serikat indonesia menghadapi kebijakan safeguard diambil filipina ya hadapi perdagangan lutfi,www.detik.com
"Perdana! 15 Ton Pupuk Batu Bara RI Diekspor ke AS

","Rabu, 09 Feb 2022 20:00 WIB

",pupuk batu bara milik pt bursatani global niaga resmi diekspor amerika serikat as 15 ton ekspor pupuk batu bara diujicobakan tanaman as membuahkan hasil positif pupuk batu bara karya r umar hasan saputra direktur utama pt bursatani global niaga komisaris pt putra global harvest khusus kepentingan pengembangan iptek riset ilmiah mendalam tanaman jagung kedelai tim peneliti purdue university ekspor pupuk batubara masuk pasar industri pertanian amerika serikat berbeda indonesia memiliki merek dagang futura merek dagang pupuk amerika serikat glogens carbontilizer hasil produksi pertaniannya pupuk pupuk batubara kesuburan lahan kebun berbuat memperbaiki bumi anggota asosiasi petani kelapa sawit indonesia apkasindo ade r dermawan rabu 9 2 2022 hasil uji coba penggunaan pupuk batubara ade mengejutkan kenaikan produksi tandan buah sawit tbs 27 persen kenaikan produksi peningkatan kualitas hasil panen bonus komoditi lakukan menyediakan unsur hara lengkap tanaman memperbaiki kesuburan tanah saputra ketua forum komunikasi doa bangsa fkdb mitra pembangunan pabrik pupuk batu bara sukabumi ayep zaki ekspor amerika tonggak sejarah pupuk batubara hasil karya anak bangsa diakui dunia salah negara pusat pertanian dunia amerika indonesia menyusul sukabumi pabrik berdiri berlokasi klaten bermitra pt casagro futura pratama,www.detik.com
